MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
1.5268,37,6.491,2.264,199,3.594,34.4895,-122.1,2.2277
3.9644,43,5.779,1.392,823,3.928,41.2762,-118.4848,5.0479
3.0033,22,6.594,1.653,2068,3.58,33.2871,-115.3498,4.0229
3.4436,51,5.916,1.884,1110,4.299,35.2625,-114.1318,4.5123
1.9684,24,8.595,2.346,1245,3.186,39.402,-118.3671,2.8978
1.1847,7,9.288,2.842,697,3.022,40.9011,-122.8657,1.1433
3.496,34,5.989,1.698,1050,3.386,32.939,-116.3966,4.7553
0.9688,48,4.736,1.414,1279,3.218,34.2617,-114.0324,2.8817
2.3194,12,6.93,2.382,562,3.749,36.1849,-119.5268,3.1747
4.3518,23,6.877,2.277,517,3.509,35.9294,-120.4708,4.9307
2.992,15,6.625,2.291,834,3.096,35.241,-118.6987,3.3922
7.2007,33,7.259,2.41,1079,3.089,34.8019,-122.77,5.5
4.5383,13,8.783,2.946,167,3.82,35.0523,-114.3015,4.5823
1.9602,23,7.754,2.325,603,4.255,33.7675,-115.6975,2.7163
2.7557,38,7.256,1.649,250,3.36,34.0516,-123.3136,3.4187
2.6547,32,7.619,2.245,625,3.671,38.2643,-114.5766,3.1587
1.2323,45,6.833,2.158,1548,3.391,35.2758,-114.6004,2.7233
1.6986,50,5.375,1.632,486,3.637,36.297,-121.1783,3.962
2.0537,35,8.925,2.865,576,4.867,36.4137,-117.999,3.5138
0.9821,1,6.622,2.669,926,5.481,33.5425,-123.3371,0.8372
2.7836,47,5.374,1.478,1093,3.486,40.2852,-123.616,3.2591
2.4,45,5.195,1.453,1072,3.454,41.5854,-119.2312,2.9658
1.1777,5,5.403,1.947,677,3.964,35.0036,-123.9784,1.6422
3.3271,13,5.096,1.561,884,3.785,35.2969,-115.3136,3.5657
3.8882,5,7.478,2.413,865,4.115,39.085,-114.755,3.521
3.045,32,6.252,1.691,467,3.651,33.2656,-123.7933,3.5129
2.3117,51,7.656,2.017,277,3.621,41.1196,-124.0035,3.7878
3.6536,21,8.365,2.005,424,3.969,33.6456,-122.1751,4.5679
3.8195,24,7.89,2.435,1365,3.853,39.4546,-114.7354,3.6738
3.1699,18,7.421,1.863,2011,3.468,35.2694,-116.4253,3.7195
1.7998,21,6.885,1.686,635,3.786,35.571,-117.3968,3.2967
3.1215,10,6.233,2.076,1339,3.788,33.838,-116.3484,3.4181
4.9419,24,6.318,1.695,573,2.565,38.6402,-122.4055,5.3591
2.0171,40,7.34,1.762,791,3.687,40.0524,-121.8058,3.1077
7.7599,47,5.359,1.258,489,4.256,41.5273,-121.1649,5.5
2.09,21,6.41,2.215,1104,3.49,35.6497,-118.1468,3.2794
2.7627,25,5.586,1.646,483,3.342,38.4012,-118.1137,3.5663
1.9421,23,8.372,2.344,425,3.344,36.4424,-122.3096,2.1448
3.0393,22,7.557,2.332,680,3.903,37.7995,-119.9144,3.4541
1.1376,4,10.51,3.193,1000,3.231,34.0479,-117.2548,2.139
2.0688,34,5.57,1.524,721,3.851,38.0267,-121.249,2.957
1.5745,6,5.687,1.611,526,3.806,40.5663,-123.7075,1.5268
2.9086,28,6.56,2.208,424,3.082,40.7047,-122.4274,3.2203
4.4693,31,5.605,1.913,286,4.284,37.0922,-122.7703,4.2803
3.7547,35,7.266,1.875,529,4.492,34.7396,-117.8646,4.8103
0.8304,39,6.414,2.334,616,3.858,40.4485,-123.7802,1.1066
7.5461,42,5.871,2.351,877,3.739,41.9946,-115.2101,5.5
3.1507,23,8.211,2.344,371,3.459,36.083,-123.6139,3.358
1.8437,6,4.573,1.3,928,3.478,41.2815,-118.2219,1.6842
2.9405,16,7.273,1.855,494,3.493,41.8429,-114.7399,3.0557
2.9686,2,5.799,1.546,514,4.154,36.2583,-123.8446,3.3201
1.9476,24,7.726,2.443,1241,4.048,39.3047,-120.4774,2.2729
3.001,17,8.153,3.39,192,2.833,38.0204,-121.0566,3.3637
2.0062,45,4.264,1.434,360,3.021,39.3608,-120.8858,2.9779
2.2207,1,6.206,1.759,680,3.303,33.9645,-118.1967,2.5043
1.9287,6,6.561,1.829,663,3.477,35.9838,-121.7479,3.0747
1.328,5,4.209,1.123,284,3.963,33.0966,-124.2131,1.3405
2.9239,45,6.799,2.4,519,3.44,38.3256,-114.3961,3.5924
3.6424,50,5.825,1.677,1073,3.956,41.3036,-116.6379,4.4509
3.5164,29,5.121,1.653,371,4.741,37.8227,-123.0812,3.578
4.0958,12,5.687,1.639,1141,3.419,33.1682,-119.7209,4.7734
3.1969,39,5.501,2.233,464,3.264,41.3386,-123.8414,3.7072
2.0826,47,5.776,1.579,260,3.17,33.7632,-124.2075,2.9357
4.1364,3,6.738,1.784,1001,3.21,40.8879,-124.0011,3.6332
1.3788,48,8.016,2.212,753,4.037,39.2852,-116.5643,2.4367
1.7327,1,6.378,2.049,319,4.164,38.5455,-119.8283,1.6341
1.6785,27,8.239,3.063,507,4.081,38.0751,-115.6338,2.2516
4.6647,48,5.275,1.695,1575,3.204,33.7459,-121.2952,5.5
4.3553,24,6.692,2.244,924,3.518,37.258,-116.3591,4.1348
3.4683,44,10.432,3.426,1161,3.519,34.3686,-123.6817,4.208
4.6458,19,4.781,1.036,376,4.832,37.9319,-117.8314,4.5598
1.7513,8,4.749,1.421,1227,3.884,36.7498,-120.7137,2.4014
3.2359,44,8.58,2.438,326,3.779,38.9569,-121.5944,4.0485
2.5534,47,6.788,1.989,331,3.874,41.8337,-115.9414,3.5628
4.1514,2,5.742,1.486,1009,3.495,35.9296,-123.9548,3.5464
2.5661,30,5.193,1.784,341,3.946,38.3588,-114.5299,3.0659
2.2424,30,6.434,1.946,1420,3.47,40.7119,-116.2518,2.8687
3.5625,49,6.665,2.014,355,4.617,33.3828,-120.7661,4.0371
4.2126,39,6.672,1.952,409,3.284,40.1023,-114.091,4.0401
1.9461,45,5.184,1.392,1183,3.823,34.7745,-122.3739,3.0528
2.6365,32,6.051,1.276,487,4.108,37.6326,-120.2747,3.4407
1.6012,1,5.779,1.812,989,3.675,41.9193,-115.2088,1.9438
0.7796,38,7.441,2.275,381,3.788,41.8485,-114.0335,1.4742
3.0049,13,5.241,1.712,579,3.611,35.5001,-121.9893,3.3472
3.6857,11,6.585,1.999,963,3.265,33.7517,-116.6973,4.3078
3.0989,10,11.878,2.922,435,4.845,41.4128,-121.2898,2.7851
1.0255,48,5.175,1.347,1109,3.53,40.9885,-116.452,2.1471
2.2809,26,5.582,2.048,555,3.094,38.3523,-123.1845,2.6201
0.8966,20,6.357,2.009,706,3.352,32.8079,-120.9702,1.5033
5.3916,17,3.854,1.311,402,4.546,39.6372,-123.7125,4.8859
1.5793,17,4.921,1.702,452,5.286,34.0281,-119.3351,2.844
5.0922,4,6.92,1.736,436,3.928,41.4587,-117.1342,5.1089
4.362,5,6.252,1.769,490,4.183,36.6337,-120.5245,4.4173
1.7327,23,8.15,2.722,1441,4.933,38.3436,-118.0455,2.564
1.5428,46,6.173,1.6,1164,3.243,35.1703,-118.5246,2.7924
3.2387,10,6.064,1.695,833,3.94,37.0132,-121.4067,3.063
1.7822,46,5.63,1.543,478,4.917,39.669,-119.3888,2.3296
2.8612,28,6.044,1.59,436,4.215,37.1742,-123.7753,3.0684
2.1353,33,5.116,1.501,409,3.574,40.5484,-119.6709,3.0022
1.1156,43,6.288,1.734,571,3.922,39.2738,-119.689,2.3529
0.8912,26,5.349,1.498,765,4.945,33.2349,-124.1985,1.76
3.0445,50,5.117,1.604,904,3.802,38.2649,-119.1043,4.1949
2.0528,48,5.699,1.994,669,3.26,38.3197,-116.7542,2.9505
2.0615,29,7.131,2.412,882,4.072,36.1185,-119.7514,2.8506
3.8495,27,6.677,2.062,1062,3.269,35.5659,-117.7167,4.7584
4.8877,18,7.475,2.855,552,3.347,33.0974,-118.9096,5.4671
2.372,40,5.397,1.797,1151,3.477,36.7385,-116.2556,3.3844
2.2926,10,6.464,2.199,406,3.708,35.6977,-119.0982,2.7545
3.4906,42,9.467,2.763,891,3.295,41.5351,-121.0181,3.6169
1.3792,5,8.816,2.474,675,3.951,38.9047,-115.8105,1.5088
3.0391,10,5.058,1.612,726,3.536,36.8706,-123.79,3.0717
3.5821,50,5.312,1.834,553,4.202,39.6688,-121.4607,4.0328
3.8195,21,9.458,2.92,1240,3.741,39.8983,-118.2894,3.6632
1.0321,24,7.132,1.914,491,3.636,37.0643,-115.5117,1.5453
1.8577,38,6.232,1.47,1331,3.657,33.2197,-123.7425,2.6557
1.7522,3,6.093,1.346,1335,4.64,39.9152,-123.4914,1.7316
2.8575,40,6.798,2.054,833,4.243,33.3577,-121.535,4.0887
3.4569,31,6.816,2.323,568,3.043,40.5513,-120.882,3.7848
5.7451,41,5.819,1.076,437,3.46,35.6745,-115.6428,5.5
2.1223,37,6.268,1.69,245,3.771,38.5633,-114.4315,2.657
2.1196,2,5.779,1.511,871,2.759,39.5338,-124.3191,2.2751
4.8299,2,6.714,2.142,381,3.962,32.8343,-124.3388,4.3848
3.1528,39,5.592,1.491,409,3.294,36.1538,-115.4195,3.8538
5.1234,49,5.064,1.208,876,3.347,38.2394,-123.076,4.875
3.1404,42,8.977,2.42,536,3.362,40.5574,-120.937,3.9138
1.5242,44,6.389,1.672,741,4.497,39.3188,-121.6103,2.3728
1.3958,34,9.457,2.843,837,4.07,41.0133,-121.5404,2.6078
1.2514,42,4.51,1.305,1483,3.484,33.2859,-121.0498,2.6275
3.7849,20,4.901,1.579,734,3.429,33.1823,-120.9715,4.1944
4.9249,33,7.155,2.144,505,3.809,39.2785,-117.9884,5.1617
6.853,4,6.39,2.241,640,4.74,36.286,-117.8978,5.5
4.1435,45,5.167,1.434,498,3.582,37.0755,-119.0096,5.1087
4.8619,44,8.303,2.748,1702,2.873,38.241,-115.4853,5.086
2.034,11,5.452,1.722,801,3.811,41.8664,-115.6204,1.7139
1.5247,42,8.421,2.402,890,3.871,33.1381,-122.2192,3.1165
4.158,47,6.388,2.136,1307,3.927,33.5345,-118.7918,5.1844
3.3496,5,5.251,1.365,435,3.698,40.3785,-116.2697,3.3999
2.8683,25,5.667,2.051,325,3.794,32.695,-115.3978,3.3107
3.2992,49,8.764,2.289,657,3.234,36.7793,-121.8205,3.7663
3.195,37,6.099,1.421,326,4.381,39.8541,-119.3119,4.2256
5.165,34,8.0,1.832,541,3.448,34.3551,-118.9872,5.5
5.1939,9,8.822,2.687,223,3.582,34.2766,-117.1538,5.5
3.5684,6,6.375,1.733,338,3.941,35.4474,-121.0323,3.4051
4.1491,18,6.191,1.914,1225,3.836,33.9251,-121.4188,4.735
3.515,14,5.969,1.462,814,4.726,38.9463,-117.0912,3.7768
2.1585,19,6.981,2.264,1634,4.532,34.4013,-120.307,2.7658
3.9681,14,9.041,2.796,654,3.463,34.6551,-124.4577,3.8945
1.3536,40,5.102,1.414,642,5.038,37.9619,-114.6526,2.23
4.6041,17,6.786,2.248,740,4.287,41.6897,-122.9287,3.9212
1.4959,35,6.725,2.211,4001,3.79,41.1819,-122.9393,2.4676
3.1359,29,4.608,1.404,1125,3.381,40.7127,-115.9072,3.7836
1.7814,42,5.434,1.871,436,3.683,37.5438,-120.9772,2.5656
3.5848,17,5.652,2.009,815,2.853,35.3286,-121.0542,3.9019
2.6726,43,7.636,1.99,717,4.03,39.2048,-117.9648,3.6882
1.2246,8,7.94,2.832,953,3.088,36.201,-123.8801,1.7884
3.3547,1,4.553,1.161,1696,3.997,39.8901,-122.0119,3.1929
2.0361,45,7.429,2.515,892,3.47,32.6538,-123.9407,3.2924
4.2231,36,7.223,2.509,552,3.789,37.5306,-121.4391,4.2948
2.7201,7,7.331,2.135,1689,3.403,35.7048,-115.3657,3.2059
3.3125,46,6.692,1.99,346,3.353,34.866,-114.952,4.5286
1.6841,5,7.96,2.269,580,4.148,38.7874,-121.2509,2.0882
2.0245,24,8.369,2.166,1043,3.399,38.7545,-122.5303,2.5309
2.1612,28,4.745,1.272,447,3.27,32.8521,-123.0796,2.8942
4.1718,43,6.417,2.084,648,3.203,41.5031,-120.3586,4.2716
6.2883,17,6.152,2.109,468,4.225,35.9376,-115.8227,5.3921
1.8174,37,5.774,1.728,652,3.173,41.2154,-115.547,2.4774
4.6572,20,5.91,1.475,468,3.721,38.0453,-124.0178,4.4049
0.9187,3,6.74,1.636,691,5.231,38.6996,-122.3031,1.0079
1.4962,37,5.037,1.485,564,3.369,41.6249,-122.3667,1.8428
1.6831,26,7.48,2.047,1291,3.325,40.3109,-115.8015,2.6066
1.3823,15,6.012,2.16,806,4.378,33.8303,-119.7089,2.4519
1.2315,51,7.826,2.073,962,3.144,32.5496,-120.6319,2.9257
3.3418,48,5.721,1.887,714,4.377,35.4316,-114.4556,3.9415
2.4424,8,5.661,1.523,535,3.519,37.1411,-114.7837,2.5457
3.2861,13,5.375,1.536,786,4.256,39.4554,-119.8789,3.3301
3.8391,48,5.727,1.767,736,3.967,38.78,-123.1525,4.5614
3.1044,3,5.524,1.801,198,4.049,35.4721,-122.7045,2.5813
3.7768,1,7.106,2.282,676,3.488,37.649,-123.3231,3.2313
2.6254,9,8.136,2.213,930,3.513,38.6839,-117.3547,3.0964
1.5016,31,7.035,2.146,464,3.449,37.3806,-118.6758,2.809
4.6131,41,6.379,1.794,1026,4.546,39.0453,-118.6552,4.7104
2.0247,26,7.187,1.642,794,3.721,37.1096,-123.467,2.4882
1.7027,17,6.433,2.004,545,5.014,37.532,-116.1706,1.4776
2.4869,34,6.52,2.368,872,3.847,41.4374,-118.8765,3.3597
1.7222,9,6.088,2.296,553,3.62,36.197,-123.5448,1.5303
2.2062,51,7.76,2.451,763,3.603,39.6792,-116.6551,3.4336
3.2285,13,4.076,1.274,584,3.365,35.6794,-114.1964,3.8858
3.2355,5,4.364,0.738,875,3.843,35.6526,-119.8676,4.0829
1.7351,41,8.099,3.534,1304,3.671,41.3034,-123.2856,1.6058
2.1301,13,6.225,2.313,534,3.404,39.1374,-123.4353,2.4312
4.6514,1,7.901,2.67,1044,3.686,41.3251,-124.2283,4.0972
3.4841,25,5.734,1.741,572,3.459,41.9485,-116.4108,3.9158
7.6717,47,9.406,1.773,575,3.879,32.5019,-117.213,5.5
4.9041,4,6.302,1.948,545,4.136,41.8399,-118.3655,4.1722
4.817,36,7.129,2.15,286,3.398,33.4583,-116.4609,5.0387
1.3581,10,5.919,1.359,854,3.481,33.1689,-114.0074,1.9906
3.9826,28,5.424,1.749,766,3.269,39.7942,-120.2806,4.4249
2.6471,6,4.658,1.686,721,4.41,35.8268,-117.089,3.5559
2.0637,27,7.673,2.433,1447,2.906,41.2192,-120.5398,2.9037
2.9565,12,7.046,2.233,1528,3.383,37.6728,-120.8034,3.3602
4.3606,48,6.609,2.116,1279,4.133,36.1681,-115.5653,4.9824
3.4918,3,5.185,1.472,591,3.396,33.1977,-118.465,3.8052
1.752,46,8.853,2.991,576,3.378,36.914,-123.2336,2.8194
3.9402,33,6.626,2.493,399,4.11,35.14,-120.2631,4.3892
1.9763,10,7.534,2.276,686,2.727,33.2278,-116.1362,2.9722
3.0293,31,6.478,1.699,667,3.734,38.8687,-114.63,3.493
2.3357,15,5.232,1.207,870,3.435,41.7847,-118.0485,3.1964
2.4365,7,8.036,2.612,389,3.445,36.0997,-120.3608,3.0638
3.9873,36,7.131,2.358,551,4.365,35.324,-121.8542,4.1731
1.6159,14,6.244,1.987,285,3.707,33.3546,-120.0688,2.6316
7.1893,48,7.104,2.048,464,3.158,34.6199,-118.5606,5.5
1.0936,14,7.727,2.425,1039,3.022,35.2072,-124.4536,1.482
2.0161,3,7.463,2.039,383,3.686,35.7697,-121.6789,2.9681
3.271,49,4.682,1.238,1590,3.064,38.5227,-117.4491,4.5407
3.6406,46,4.866,1.217,1101,4.46,33.5913,-117.4311,5.0841
2.5851,50,7.584,1.901,854,3.18,33.055,-117.6434,4.5775
2.6414,3,5.637,1.841,1295,3.712,41.3405,-114.5256,2.6222
3.3377,22,5.272,1.511,626,2.842,40.0923,-118.5303,4.0304
2.4217,19,7.011,1.864,460,2.861,35.1431,-121.6679,2.7788
5.4553,35,5.242,1.216,633,3.607,38.5685,-115.9781,5.5
4.1358,12,5.882,1.962,281,6.154,38.1287,-120.4115,3.8589
4.2056,5,7.787,2.753,1206,3.429,39.5586,-121.9874,3.8462
1.6769,10,4.846,1.206,558,4.121,40.6633,-118.6541,1.806
2.6125,41,4.973,1.461,455,3.463,35.8986,-121.4651,3.2749
2.3391,33,4.764,1.207,483,4.331,38.7779,-120.3403,2.7191
1.6441,13,5.461,1.6,670,3.669,40.1194,-117.2218,1.9495
3.2546,35,6.594,2.179,706,3.119,39.1433,-114.0425,3.6898
2.0775,51,5.722,2.18,618,3.586,41.2603,-117.7303,2.6045
3.7724,32,9.036,2.509,616,2.904,37.1995,-121.597,4.87
1.5919,11,7.138,2.391,875,3.276,40.1251,-123.5501,1.8672
6.4207,48,6.456,2.171,384,3.934,41.1425,-120.6993,5.5
1.7364,38,8.555,2.502,744,3.385,37.792,-124.2972,2.8302
3.0333,24,5.006,1.792,567,3.492,32.6643,-119.6201,3.5408
4.0387,35,7.812,2.216,244,4.28,40.2711,-117.5702,4.1796
2.0435,19,6.175,1.987,386,3.459,40.5373,-119.1261,2.815
4.163,6,5.909,1.603,447,4.012,36.2986,-115.4145,3.9274
1.4702,40,7.383,2.411,1533,3.413,34.6762,-119.3125,3.0479
5.6185,45,5.96,1.917,834,4.265,41.7924,-119.645,5.5
2.7376,44,6.733,2.42,761,4.532,37.7404,-121.2484,3.7404
2.0174,42,6.349,2.488,521,2.834,37.4037,-115.7051,3.0364
2.3406,35,6.913,2.391,514,3.232,41.4877,-115.0122,2.2826
4.0733,4,5.849,1.951,368,3.593,36.3769,-114.2319,3.5071
2.0295,33,7.918,2.221,564,3.37,40.5573,-114.1973,3.0952
1.8688,13,4.427,0.827,1323,4.227,39.1562,-114.2056,2.5311
2.4333,36,7.432,2.712,344,3.84,41.6933,-117.0244,3.0738
1.5091,43,4.541,1.784,496,3.25,36.5722,-118.5921,2.5869
6.7549,19,5.575,1.76,1056,4.609,41.1224,-122.6904,5.5
2.0479,43,7.242,1.808,1055,4.596,37.9044,-116.4458,2.7695
4.1198,12,4.45,1.641,463,3.083,37.0208,-116.7838,4.0499
3.0184,11,6.711,2.384,1190,3.408,35.4038,-115.6548,3.5134
1.6615,6,4.97,0.985,535,4.212,37.7506,-119.6443,2.5932
2.7102,12,5.351,1.643,374,4.273,37.9392,-115.1296,2.7885
4.0229,27,5.305,1.656,1406,4.599,41.0347,-116.9539,4.1336
2.4741,41,4.995,1.098,696,5.457,39.1886,-122.7032,3.3318
4.936,25,4.667,1.148,611,3.955,40.3515,-122.3275,4.6069
4.5302,42,10.342,3.667,725,4.509,39.8067,-115.9502,4.6594
4.3036,3,6.243,1.895,409,5.638,35.1281,-120.0302,4.1546
2.1601,3,5.092,1.286,502,3.71,34.4551,-121.8854,2.4066
1.5842,20,5.786,1.542,1364,3.324,34.9556,-120.0629,2.843
2.0001,28,6.531,1.567,1685,3.86,33.8925,-122.8055,3.0812
2.9985,23,6.0,1.823,381,4.738,36.1666,-115.1368,3.4416
3.5712,48,5.065,1.71,547,4.906,38.7121,-123.7488,3.6045
0.9178,3,5.422,1.946,666,3.799,37.6013,-120.791,1.4759
2.7073,42,8.396,2.238,735,3.63,38.9525,-118.6522,4.2459
2.9419,24,4.942,1.395,413,3.107,35.8829,-115.3267,3.813
2.3661,43,4.462,1.45,920,3.762,34.4501,-116.2937,3.4632
5.1843,40,5.989,2.082,956,3.147,34.4262,-124.2646,5.0009
3.3565,6,4.511,1.437,1017,3.238,38.2082,-115.8349,3.3596
5.2336,20,5.411,1.966,968,3.85,34.0608,-117.7997,5.5
2.4401,11,5.078,1.985,692,3.105,36.2731,-123.0998,2.3564
4.3438,32,5.087,1.111,1091,3.918,34.5219,-118.0165,5.3328
6.1567,27,6.576,2.472,873,4.286,38.7962,-115.9121,5.5
5.2375,21,6.841,2.496,316,3.202,38.3465,-118.1778,4.7343
1.5745,44,5.519,1.331,317,3.416,36.1207,-114.009,2.8915
2.3945,48,6.357,2.054,776,3.035,33.7228,-119.1765,3.6473
2.2874,50,5.467,1.814,1265,4.061,34.5123,-117.4321,4.1542
3.4716,13,7.054,1.732,831,3.019,36.986,-123.7611,3.8591
3.8312,22,4.877,1.448,892,4.127,41.7348,-115.9614,3.7874
1.787,35,6.709,2.065,391,3.88,35.0724,-117.9469,3.2602
2.8121,47,6.818,1.677,687,5.186,34.3163,-118.607,4.0129
0.9901,22,11.032,3.123,1177,4.798,34.5965,-117.0575,2.575
5.59,28,4.648,1.72,831,3.144,39.2273,-118.6146,5.5
2.1039,21,11.942,4.588,700,4.916,41.1895,-116.4523,2.1106
2.7953,46,7.624,1.866,895,3.443,33.2141,-118.3731,4.2058
2.3284,18,9.754,1.627,744,3.313,39.6182,-119.0394,3.2525
4.8212,31,7.88,2.852,1196,3.456,37.1988,-123.0823,4.7265
0.6579,46,5.377,2.103,744,3.566,40.3393,-119.5458,1.9903
2.6958,37,7.459,2.565,654,5.186,36.5043,-118.8485,3.9853
2.5782,21,5.67,1.62,393,2.548,32.5496,-117.942,3.8367
2.1666,14,6.365,1.565,1220,4.937,38.9866,-119.7131,2.4702
6.4438,25,5.151,1.704,415,4.209,40.1757,-122.9602,5.5
1.7443,27,5.656,1.995,749,3.811,41.0692,-122.9212,1.928
3.9984,40,7.866,2.1,992,3.411,37.906,-116.9296,4.9112
3.2483,23,7.111,2.231,1627,3.668,33.6595,-117.5548,4.1582
5.1078,31,8.094,2.252,744,4.223,36.0134,-121.7753,5.3395
1.9472,47,4.947,1.67,1333,4.295,39.9504,-119.8185,2.365
1.8842,29,4.557,0.898,674,3.302,37.1969,-121.2769,2.4357
4.7022,47,8.237,2.635,502,4.173,39.1428,-122.5993,4.9155
3.3624,30,8.1,2.282,2652,3.417,32.5446,-121.0753,4.3803
1.2555,51,6.775,2.653,361,3.624,33.1935,-121.7418,2.4901
2.0758,26,7.082,2.235,2865,4.534,38.9711,-123.6345,2.8312
3.2976,20,7.81,2.619,1501,4.186,35.2569,-119.2029,3.3005
4.1325,38,6.733,1.702,498,2.966,36.1878,-119.7657,5.1344
1.9355,19,7.265,2.099,920,3.793,38.6003,-116.9966,2.9922
0.6331,27,7.723,2.469,330,3.956,33.5641,-117.9868,2.3824
3.5311,25,6.358,1.793,894,3.8,40.4107,-120.8945,3.9225
1.4767,40,6.04,1.739,781,2.643,33.8721,-119.2888,3.4779
0.9914,38,7.026,2.2,1025,3.073,39.4662,-118.8711,1.824
0.6596,23,10.841,2.324,543,2.907,35.2811,-114.8657,1.7387
4.0836,29,5.475,1.499,720,3.394,34.9697,-114.1922,4.5134
2.8988,15,5.938,2.016,843,3.794,40.302,-115.9368,2.9319
2.4283,3,4.646,1.302,521,3.449,37.7459,-118.5979,2.8108
5.444,10,7.106,2.962,1343,3.401,34.4522,-114.7549,4.8462
3.7384,15,5.823,1.773,709,2.919,32.5242,-122.6298,3.8561
6.0992,16,4.944,1.025,790,3.118,41.7438,-117.1868,5.5
1.3548,17,6.397,2.061,438,3.245,36.5982,-119.6651,2.0368
2.6717,19,9.017,2.229,291,4.242,36.2755,-122.9801,2.602
1.2112,11,6.033,1.912,339,3.963,32.978,-123.7103,1.1482
2.4237,48,6.145,1.67,896,4.18,40.9968,-119.4522,3.6268
2.4005,5,8.936,2.458,448,3.981,33.8356,-121.9908,3.2567
3.7184,5,6.475,2.278,957,4.204,35.6868,-121.8697,3.3423
2.7809,14,5.12,1.131,1521,3.068,36.5005,-121.1377,3.6336
3.7125,50,7.511,2.071,977,4.551,40.196,-116.9572,4.6587
3.8641,26,8.28,2.237,823,4.352,35.9149,-122.7771,3.7557
7.9842,8,6.22,2.282,923,3.522,37.5489,-116.9657,5.5
2.3218,5,6.661,1.882,1155,4.3,36.5729,-116.2815,2.9293
1.6981,7,5.024,1.271,777,4.467,35.4625,-118.258,2.4269
3.0742,16,5.452,1.698,926,3.69,41.4899,-121.9006,2.8974
1.82,14,6.056,1.546,501,4.027,40.0703,-123.9589,2.0446
5.7029,37,6.586,1.729,408,3.45,34.1564,-120.2166,5.5
2.3594,41,5.721,1.914,516,4.54,37.7697,-115.6018,3.4635
2.0487,4,6.01,0.942,564,3.483,40.0673,-123.4304,2.2161
2.1476,36,6.318,1.591,553,3.894,38.008,-116.6793,3.0089
3.8931,48,5.322,1.417,1180,3.695,37.1909,-119.5872,4.8169
2.5121,17,6.134,2.314,171,3.419,33.1846,-115.0623,3.2745
1.9722,47,8.339,2.688,597,2.933,33.5076,-120.7599,3.3516
6.2506,36,5.748,1.715,964,4.245,34.8298,-117.1001,5.5
1.7717,6,5.42,1.598,947,3.699,37.3773,-116.7287,1.7909
2.7671,16,10.377,3.177,441,4.921,41.8793,-122.4132,2.6604
3.7665,29,6.796,2.122,1586,4.467,40.1215,-122.8395,3.764
1.2024,36,5.554,1.701,332,4.457,33.5455,-123.5263,1.7807
3.4561,38,7.436,2.955,558,4.148,39.314,-117.1334,3.9616
1.6039,37,6.84,1.902,569,4.161,40.1995,-118.7444,2.1993
4.1017,48,5.777,1.783,566,3.805,36.4355,-123.5895,4.4393
1.6798,48,6.416,1.937,1312,4.206,35.6364,-121.2625,3.1346
3.8435,10,6.106,2.119,670,3.485,38.0538,-123.0054,3.7134
4.7252,41,8.032,2.131,780,2.668,37.432,-123.5268,5.2112
4.1817,36,7.498,2.112,1032,4.132,35.0195,-121.3629,4.7581
3.0822,29,4.356,0.978,483,4.146,36.2751,-123.4889,3.3688
2.4214,14,9.932,3.47,615,3.087,37.6722,-121.768,2.3725
2.0376,4,6.11,1.368,1537,4.012,38.0093,-118.6964,2.5142
5.6719,44,9.514,3.111,803,4.003,37.5516,-118.6105,5.5
1.916,42,7.556,2.902,384,4.373,40.538,-122.736,2.0128
1.6184,36,6.828,2.706,433,3.661,32.8016,-122.4944,1.6371
3.7912,50,6.357,1.81,1038,3.005,35.6633,-115.5228,4.697
1.8256,45,12.254,3.464,378,3.467,39.6234,-122.7472,3.2272
1.6904,13,6.131,1.817,525,3.466,38.6919,-124.0197,1.7803
1.3207,46,5.664,1.954,736,3.655,41.2235,-121.9294,2.1607
2.1352,18,5.764,1.691,669,3.785,38.0862,-118.4475,2.8022
2.6082,33,6.483,1.856,1396,3.592,38.5624,-124.4241,2.9131
3.0696,21,6.481,2.292,195,3.942,39.197,-114.1576,3.474
4.3739,16,8.057,2.435,846,3.182,34.2689,-122.0809,4.5605
3.5376,15,7.626,2.23,577,3.921,39.6558,-121.9998,3.783
2.4709,5,7.629,1.954,1284,3.335,35.349,-116.7445,3.2195
2.4618,6,6.185,2.173,591,3.611,36.5328,-121.8941,2.5703
3.5081,38,7.49,2.34,599,2.886,32.6331,-120.3404,4.1104
5.1361,3,7.665,2.295,663,4.283,40.5139,-118.7889,4.9138
2.8955,48,6.376,1.319,477,3.557,41.5582,-124.2703,3.5315
2.1499,12,6.873,2.39,494,3.909,33.0718,-115.7084,2.7172
1.6546,36,7.663,1.864,617,3.307,38.5344,-119.1235,3.3433
1.3197,33,6.775,2.186,1513,3.43,41.6274,-121.2144,2.1355
3.7929,36,6.913,1.805,520,3.241,38.2656,-120.3022,4.4634
3.6291,33,8.835,2.177,471,3.806,40.0805,-123.9138,4.2069
3.628,31,6.786,2.351,544,4.05,33.6222,-116.9612,4.6468
2.5489,21,5.735,1.75,666,3.225,34.8261,-118.8352,3.3839
5.493,27,4.993,1.508,1629,3.795,35.7845,-114.9031,5.5
2.1339,27,6.636,2.638,454,3.588,41.8211,-119.626,2.5226
4.3826,8,6.057,2.403,2320,3.826,39.9269,-115.8018,3.9004
